Bioregion,Year,Type,Area_ha,Binary
Jarrah Forest,2015,WF,272.337,WF
Jarrah Forest,2015,WF,10.731,WF
Jarrah Forest,2015,PB,1021.586,PB
Swan Coastal Plain,2015,PB,0.337,PB
Jarrah Forest,2015,WF,0.249,WF
Swan Coastal Plain,2015,WF,28.211,WF
Swan Coastal Plain,2015,WF,14.895,WF
Jarrah Forest,2015,WF,4.396,WF
Jarrah Forest,2015,WF,21.478,WF
Jarrah Forest,2015,WF,6.337,WF
Jarrah Forest,2015,WF,3.52,WF
Jarrah Forest,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,1.499,WF
Jarrah Forest,2015,WF,1.499,WF
Jarrah Forest,2015,WF,0.999,WF
Jarrah Forest,2015,WF,0.999,WF
Jarrah Forest,2015,WF,1.499,WF
Swan Coastal Plain,2015,WF,0.5,WF
Swan Coastal Plain,2015,WF,0.606,WF
Swan Coastal Plain,2015,WF,13.347,WF
Swan Coastal Plain,2015,WF,0.634,WF
Jarrah Forest,2015,PB,2523.017,PB
Jarrah Forest,2015,PB,626.362,PB
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,PB,227.577,PB
Warren,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Warren,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.1,WF
Jarrah Forest,2015,PB,583.633,PB
Jarrah Forest,2015,PB,16.008,PB
Jarrah Forest,2015,PB,35.95,PB
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,PB,83.797,PB
Swan Coastal Plain,2015,WF,0.5,WF
Jarrah Forest,2015,WF,0.01,WF
Warren,2015,WF,0.1,WF
Jarrah Forest,2015,WF,1.799,WF
Jarrah Forest,2015,WF,0.5,WF
Jarrah Forest,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.5,WF
Warren,2015,WF,0.1,WF
Warren,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.1,WF
Swan Coastal Plain,2015,PB,130.995,PB
Jarrah Forest,2015,PB,4060.599,PB
Jarrah Forest,2015,PB,1923.087,PB
Jarrah Forest,2015,PB,1251.683,PB
Jarrah Forest,2015,PB,4722.931,PB
Jarrah Forest,2015,WF,1.499,WF
Jarrah Forest,2015,PB,3741.964,PB
Jarrah Forest,2015,PB,9.667,PB
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,PB,71.364,PB
Jarrah Forest,2015,WF,0.299,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.2,WF
Warren,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.1,WF
Warren,2015,WF,0.5,WF
Jarrah Forest,2015,WF,0.5,WF
Warren,2015,WF,0.01,WF
Warren,2015,WF,0.01,WF
Swan Coastal Plain,2015,WF,1.499,WF
Jarrah Forest,2015,WF,0.199,WF
Jarrah Forest,2015,WF,0.5,WF
Swan Coastal Plain,2015,PB,42.018,PB
Jarrah Forest,2015,WF,0.898,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.498,WF
Swan Coastal Plain,2015,PB,141.477,PB
Swan Coastal Plain,2015,PB,9.882,PB
Swan Coastal Plain,2015,PB,27.977,PB
Swan Coastal Plain,2015,PB,9.999,PB
Swan Coastal Plain,2015,PB,201.494,PB
Jarrah Forest,2015,WF,3.595,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,PB,0.01,PB
Jarrah Forest,2015,WF,0.5,WF
Jarrah Forest,2015,PB,39.642,PB
Jarrah Forest,2015,WF,3.895,WF
Jarrah Forest,2015,WF,10.055,WF
Jarrah Forest,2015,WF,4.4,WF
Jarrah Forest,2015,WF,3.033,WF
Jarrah Forest,2015,WF,2.076,WF
Jarrah Forest,2015,WF,7.06,WF
Jarrah Forest,2015,WF,2.089,WF
Jarrah Forest,2015,WF,1.499,WF
Swan Coastal Plain,2015,WF,0.5,WF
Jarrah Forest,2015,WF,2508.506,WF
Swan Coastal Plain,2015,WF,1.499,WF
Jarrah Forest,2015,WF,13.093,WF
Swan Coastal Plain,2015,WF,0.5,WF
Swan Coastal Plain,2015,WF,1.499,WF
Swan Coastal Plain,2015,WF,0.75,WF
Jarrah Forest,2015,PB,390.322,PB
Jarrah Forest,2015,PB,142.464,PB
Jarrah Forest,2015,WF,4.013,WF
Jarrah Forest,2015,WF,47.889,WF
Jarrah Forest,2015,WF,5.171,WF
Warren,2015,WF,5.794,WF
Swan Coastal Plain,2015,PB,5.408,PB
Jarrah Forest,2015,WF,5.014,WF
Jarrah Forest,2015,WF,0.013,WF
Swan Coastal Plain,2015,WF,8.941,WF
Swan Coastal Plain,2015,WF,14.998,WF
Swan Coastal Plain,2015,WF,4.025,WF
Swan Coastal Plain,2015,WF,0.777,WF
Swan Coastal Plain,2015,WF,2.533,WF
Jarrah Forest,2015,WF,26.477,WF
Jarrah Forest,2015,WF,8.956,WF
Jarrah Forest,2015,WF,1.711,WF
Jarrah Forest,2015,WF,32.097,WF
Jarrah Forest,2015,WF,2.74,WF
Jarrah Forest,2015,WF,256.026,WF
Jarrah Forest,2015,WF,2.559,WF
Swan Coastal Plain,2015,PB,54.259,PB
Swan Coastal Plain,2015,WF,0.09,WF
Warren,2015,PB,64.659,PB
Jarrah Forest,2015,PB,304.653,PB
Jarrah Forest,2015,PB,187.23,PB
Jarrah Forest,2015,PB,5184.884,PB
Swan Coastal Plain,2015,WF,2.025,WF
Swan Coastal Plain,2015,WF,5.056,WF
Swan Coastal Plain,2015,WF,14.971,WF
Swan Coastal Plain,2015,WF,49.918,WF
Swan Coastal Plain,2015,WF,63.778,WF
Swan Coastal Plain,2015,WF,3.509,WF
Swan Coastal Plain,2015,WF,39.914,WF
Swan Coastal Plain,2015,WF,39.682,WF
Swan Coastal Plain,2015,WF,107.507,WF
Swan Coastal Plain,2015,WF,93.643,WF
Swan Coastal Plain,2015,WF,4.015,WF
Swan Coastal Plain,2015,WF,7.041,WF
Swan Coastal Plain,2015,WF,7.441,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.249,WF
Jarrah Forest,2015,PB,1917.143,PB
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.249,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.1,WF
Jarrah Forest,2015,PB,44.124,PB
Swan Coastal Plain,2015,PB,260.305,PB
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,5.012,WF
Jarrah Forest,2015,WF,514.997,WF
Warren,2015,PB,88.765,PB
Swan Coastal Plain,2015,WF,0.998,WF
Swan Coastal Plain,2015,WF,13.709,WF
Swan Coastal Plain,2015,WF,6.001,WF
Jarrah Forest,2015,WF,0.011,WF
Jarrah Forest,2015,WF,0.011,WF
Jarrah Forest,2015,WF,0.011,WF
Warren,2015,WF,0.783,WF
Jarrah Forest,2015,WF,0.011,WF
Warren,2015,WF,0.983,WF
Jarrah Forest,2015,WF,0.301,WF
Warren,2015,WF,0.02,WF
Jarrah Forest,2015,WF,0.501,WF
Warren,2015,WF,0.011,WF
Warren,2015,WF,2.007,WF
Jarrah Forest,2015,WF,0.501,WF
Jarrah Forest,2015,WF,0.011,WF
Jarrah Forest,2015,WF,0.011,WF
Jarrah Forest,2015,WF,0.011,WF
Jarrah Forest,2015,WF,0.101,WF
Warren,2015,WF,0.195,WF
Warren,2015,WF,0.195,WF
Jarrah Forest,2015,WF,5.52,WF
Warren,2015,WF,34.338,WF
Jarrah Forest,2015,WF,290.535,WF
Jarrah Forest,2015,WF,2.866,WF
Jarrah Forest,2015,WF,2.017,WF
Jarrah Forest,2015,WF,176.29,WF
Warren,2015,WF,2.555,WF
Jarrah Forest,2015,WF,200.416,WF
Jarrah Forest,2015,WF,0.1,WF
Swan Coastal Plain,2015,PB,59.647,PB
Swan Coastal Plain,2015,PB,1042.604,PB
Swan Coastal Plain,2015,PB,481.908,PB
Swan Coastal Plain,2015,PB,987.177,PB
Swan Coastal Plain,2015,PB,273.45,PB
Swan Coastal Plain,2015,PB,1562.612,PB
Swan Coastal Plain,2015,PB,75.634,PB
Swan Coastal Plain,2015,PB,601.422,PB
Swan Coastal Plain,2015,PB,60.496,PB
Swan Coastal Plain,2015,PB,28.743,PB
Swan Coastal Plain,2015,PB,375.862,PB
Swan Coastal Plain,2015,PB,37.858,PB
Swan Coastal Plain,2015,PB,99.571,PB
Swan Coastal Plain,2015,PB,74.906,PB
Swan Coastal Plain,2015,WF,5089.775,WF
Jarrah Forest,2015,WF,30.819,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.01,WF
Swan Coastal Plain,2015,WF,0.299,WF
Warren,2015,PB,77.129,PB
Warren,2015,PB,3166.596,PB
Warren,2015,PB,80.752,PB
Jarrah Forest,2015,PB,4581.457,PB
Jarrah Forest,2015,PB,6952.764,PB
Warren,2015,PB,122.38,PB
Jarrah Forest,2015,PB,104.083,PB
Jarrah Forest,2015,WF,4.99,WF
Jarrah Forest,2015,WF,3.43,WF
Jarrah Forest,2015,WF,94.132,WF
Jarrah Forest,2015,PB,8166.983,PB
Jarrah Forest,2015,PB,2008.283,PB
Jarrah Forest,2015,WF,177.436,WF
Swan Coastal Plain,2015,WF,0.798,WF
Jarrah Forest,2015,WF,32.139,WF
Jarrah Forest,2015,WF,13.309,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.998,WF
Jarrah Forest,2015,WF,1138.739,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,1.498,WF
Jarrah Forest,2015,WF,1.498,WF
Jarrah Forest,2015,WF,1.498,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.499,WF
Jarrah Forest,2015,PB,1178.61,PB
Warren,2015,PB,319.273,PB
Jarrah Forest,2015,WF,10.323,WF
Jarrah Forest,2015,WF,6.847,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,10344.203,WF
Jarrah Forest,2015,WF,325.331,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.499,WF
Jarrah Forest,2015,WF,0.199,WF
Jarrah Forest,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.898,WF
Jarrah Forest,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.149,WF
Jarrah Forest,2015,WF,0.748,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.499,WF
Jarrah Forest,2015,WF,0.499,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.998,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.399,WF
Jarrah Forest,2015,WF,0.199,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Swan Coastal Plain,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.139,WF
Swan Coastal Plain,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,PB,5341.915,PB
Warren,2015,PB,391.761,PB
Warren,2015,PB,45.703,PB
Warren,2015,PB,64.501,PB
Warren,2015,PB,2.483,PB
Jarrah Forest,2015,WF,10.662,WF
Warren,2015,WF,5.056,WF
Jarrah Forest,2015,WF,3.234,WF
Swan Coastal Plain,2015,WF,5.623,WF
Jarrah Forest,2015,WF,17.669,WF
Warren,2015,WF,607.065,WF
Jarrah Forest,2015,WF,1.504,WF
Jarrah Forest,2015,WF,51.857,WF
Jarrah Forest,2015,WF,26.801,WF
Jarrah Forest,2015,WF,23.633,WF
Swan Coastal Plain,2015,WF,10.041,WF
Jarrah Forest,2015,WF,6.452,WF
Jarrah Forest,2015,WF,5.978,WF
Jarrah Forest,2015,WF,3.496,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.05,WF
Jarrah Forest,2015,WF,0.01,WF
Swan Coastal Plain,2015,WF,0.498,WF
Swan Coastal Plain,2015,WF,0.05,WF
Swan Coastal Plain,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.04,WF
Jarrah Forest,2015,WF,0.249,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.199,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.05,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.798,WF
Jarrah Forest,2015,WF,134.694,WF
Jarrah Forest,2015,WF,25.401,WF
Jarrah Forest,2015,WF,10.635,WF
Jarrah Forest,2015,WF,118.273,WF
Jarrah Forest,2015,PB,311.85,PB
Jarrah Forest,2015,PB,2090.29,PB
Swan Coastal Plain,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.998,WF
Swan Coastal Plain,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Swan Coastal Plain,2015,WF,0.498,WF
Jarrah Forest,2015,WF,142.577,WF
Jarrah Forest,2015,WF,118.208,WF
Jarrah Forest,2015,PB,1835.218,PB
Jarrah Forest,2015,PB,1834.113,PB
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.199,WF
Jarrah Forest,2015,PB,2629.729,PB
Jarrah Forest,2015,PB,2059.41,PB
Swan Coastal Plain,2015,PB,3.057,PB
Swan Coastal Plain,2015,WF,0.249,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,3.061,WF
Jarrah Forest,2015,WF,1.997,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.199,WF
Jarrah Forest,2015,WF,5.009,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,101.854,WF
Jarrah Forest,2015,WF,2.045,WF
Jarrah Forest,2015,PB,1306.443,PB
Swan Coastal Plain,2015,WF,0.299,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Jarrah Forest,2015,PB,379.968,PB
Jarrah Forest,2015,PB,723.685,PB
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.399,WF
Jarrah Forest,2015,WF,3.115,WF
Jarrah Forest,2015,PB,35.511,PB
Warren,2015,PB,856.958,PB
Jarrah Forest,2015,PB,4.6,PB
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.499,WF
Swan Coastal Plain,2015,WF,0.299,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.1,WF
Swan Coastal Plain,2015,WF,0.199,WF
Swan Coastal Plain,2015,WF,0.998,WF
Jarrah Forest,2015,WF,1.952,WF
Jarrah Forest,2015,PB,50.484,PB
Jarrah Forest,2015,PB,54.166,PB
Jarrah Forest,2015,PB,572.639,PB
Jarrah Forest,2015,PB,57.754,PB
Jarrah Forest,2015,PB,1096.031,PB
Jarrah Forest,2015,PB,142.588,PB
Swan Coastal Plain,2015,PB,1916.538,PB
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,PB,2078.452,PB
Jarrah Forest,2015,PB,1512.4,PB
Jarrah Forest,2015,PB,322.531,PB
Warren,2015,PB,374.916,PB
Warren,2015,WF,0.01,WF
Jarrah Forest,2015,PB,8834.111,PB
Jarrah Forest,2015,PB,59.809,PB
Jarrah Forest,2015,PB,179.505,PB
Swan Coastal Plain,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,PB,6137.118,PB
Jarrah Forest,2015,PB,1844.977,PB
Warren,2015,PB,3445.507,PB
Warren,2015,PB,103.353,PB
Warren,2015,PB,32.44,PB
Jarrah Forest,2015,PB,86.359,PB
Warren,2015,PB,1.362,PB
Warren,2015,WF,0.498,WF
Warren,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.998,WF
Jarrah Forest,2015,WF,0.498,WF
Swan Coastal Plain,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.898,WF
Jarrah Forest,2015,WF,0.199,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,PB,1543.113,PB
Jarrah Forest,2015,PB,2061.208,PB
Jarrah Forest,2015,PB,2686.018,PB
Jarrah Forest,2015,PB,9862.261,PB
Jarrah Forest,2015,PB,1088.089,PB
Jarrah Forest,2015,PB,1902.826,PB
Jarrah Forest,2015,PB,0.631,PB
Jarrah Forest,2015,PB,190.17,PB
Jarrah Forest,2015,PB,353.596,PB
Jarrah Forest,2015,PB,112.818,PB
Swan Coastal Plain,2015,PB,254.844,PB
Swan Coastal Plain,2015,PB,612.724,PB
Warren,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,0.299,WF
Jarrah Forest,2015,WF,0.099,WF
Swan Coastal Plain,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.998,WF
Jarrah Forest,2015,WF,0.099,WF
Jarrah Forest,2015,WF,0.498,WF
Swan Coastal Plain,2015,WF,0.498,WF
Jarrah Forest,2015,WF,0.01,WF
Jarrah Forest,2015,WF,1.497,WF
Jarrah Forest,2015,WF,0.498,WF
Warren,2015,PB,141.707,PB
Jarrah Forest,2015,PB,11987.184,PB
Warren,2015,PB,368.76,PB
Jarrah Forest,2016,PB,5292.6,PB
Jarrah Forest,2016,PB,10.791,PB
Jarrah Forest,2016,PB,294.625,PB
Jarrah Forest,2016,PB,21.923,PB
Jarrah Forest,2016,PB,4353.65,PB
Jarrah Forest,2016,PB,269.197,PB
Warren,2016,PB,139.775,PB
Jarrah Forest,2016,PB,115.263,PB
Jarrah Forest,2016,PB,6166.917,PB
Jarrah Forest,2016,PB,551.068,PB
Jarrah Forest,2016,PB,10977.555,PB
Jarrah Forest,2016,PB,5617.288,PB
Jarrah Forest,2016,WF,80.311,WF
Warren,2016,WF,0.149,WF
Warren,2016,WF,0.02,WF
Warren,2016,WF,0.02,WF
Warren,2016,PB,1600.751,PB
Warren,2016,WF,0.798,WF
Jarrah Forest,2016,PB,3760.291,PB
Jarrah Forest,2016,WF,4227.985,WF
Warren,2016,WF,168.749,WF
Jarrah Forest,2016,WF,43.344,WF
Jarrah Forest,2016,WF,16.977,WF
Jarrah Forest,2016,WF,2.491,WF
Jarrah Forest,2016,WF,13.079,WF
Jarrah Forest,2016,PB,1784.497,PB
Swan Coastal Plain,2016,WF,0.199,WF
Swan Coastal Plain,2016,WF,0.798,WF
Swan Coastal Plain,2016,PB,131.738,PB
Swan Coastal Plain,2016,WF,0.099,WF
Swan Coastal Plain,2016,WF,1.497,WF
Swan Coastal Plain,2016,WF,0.099,WF
Swan Coastal Plain,2016,WF,0.498,WF
Swan Coastal Plain,2016,WF,0.099,WF
Swan Coastal Plain,2016,WF,0.099,WF
Swan Coastal Plain,2016,WF,0.498,WF
Swan Coastal Plain,2016,WF,0.099,WF
Jarrah Forest,2016,PB,349.057,PB
Jarrah Forest,2016,PB,2621.449,PB
Jarrah Forest,2016,PB,3840.28,PB
Swan Coastal Plain,2016,PB,224.047,PB
Jarrah Forest,2016,PB,3049.614,PB
Jarrah Forest,2016,PB,1024.553,PB
Swan Coastal Plain,2016,WF,1.897,WF
Jarrah Forest,2016,WF,0.099,WF
Jarrah Forest,2016,WF,0.099,WF
Swan Coastal Plain,2016,WF,0.01,WF
Jarrah Forest,2016,PB,3246.651,PB
Swan Coastal Plain,2016,WF,0.498,WF
Jarrah Forest,2016,WF,0.099,WF
Jarrah Forest,2016,WF,0.099,WF
Jarrah Forest,2016,WF,4.475,WF
Jarrah Forest,2016,WF,9.933,WF
Jarrah Forest,2016,WF,4.133,WF
Jarrah Forest,2016,WF,250.259,WF
Jarrah Forest,2016,WF,30.295,WF
Jarrah Forest,2016,WF,3.953,WF
Swan Coastal Plain,2016,WF,6.204,WF
Swan Coastal Plain,2016,PB,160.013,PB
Jarrah Forest,2016,PB,233.48,PB
Jarrah Forest,2016,PB,3284.314,PB
Warren,2016,PB,4913.619,PB
Swan Coastal Plain,2016,WF,0.102,WF
Swan Coastal Plain,2016,WF,0.102,WF
Swan Coastal Plain,2016,WF,0.102,WF
Swan Coastal Plain,2016,WF,0.102,WF
Swan Coastal Plain,2016,PB,635.566,PB
Swan Coastal Plain,2016,WF,0.1,WF
Jarrah Forest,2016,WF,1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.5,WF
Swan Coastal Plain,2016,WF,922.031,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,3.068,WF
Swan Coastal Plain,2016,WF,19.459,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,1.5,WF
Jarrah Forest,2016,PB,26.565,PB
Jarrah Forest,2016,PB,3674.045,PB
Jarrah Forest,2016,PB,559.527,PB
Jarrah Forest,2016,PB,696.53,PB
Jarrah Forest,2016,PB,5510.927,PB
Jarrah Forest,2016,PB,12043.249,PB
Jarrah Forest,2016,PB,160.862,PB
Jarrah Forest,2016,PB,242.796,PB
Jarrah Forest,2016,PB,14178.487,PB
Jarrah Forest,2016,PB,3501.281,PB
Jarrah Forest,2016,PB,2172.685,PB
Jarrah Forest,2016,PB,104.584,PB
Jarrah Forest,2016,PB,1952.727,PB
Jarrah Forest,2016,PB,96.67,PB
Jarrah Forest,2016,PB,145.11,PB
Jarrah Forest,2016,PB,13026.528,PB
Jarrah Forest,2016,PB,21.679,PB
Jarrah Forest,2016,PB,148.231,PB
Jarrah Forest,2016,PB,30.534,PB
Jarrah Forest,2016,PB,1531.268,PB
Swan Coastal Plain,2016,PB,2074.235,PB
Swan Coastal Plain,2016,PB,104.835,PB
Swan Coastal Plain,2016,PB,85.101,PB
Swan Coastal Plain,2016,PB,161.271,PB
Swan Coastal Plain,2016,PB,1176.668,PB
Swan Coastal Plain,2016,PB,330.765,PB
Swan Coastal Plain,2016,PB,978.995,PB
Swan Coastal Plain,2016,PB,255.375,PB
Swan Coastal Plain,2016,PB,171.215,PB
Swan Coastal Plain,2016,PB,21.304,PB
Swan Coastal Plain,2016,PB,2318.825,PB
Swan Coastal Plain,2016,PB,490.853,PB
Swan Coastal Plain,2016,PB,1012.562,PB
Swan Coastal Plain,2016,PB,2008.406,PB
Swan Coastal Plain,2016,PB,34.004,PB
Swan Coastal Plain,2016,PB,15.5,PB
Swan Coastal Plain,2016,PB,664.905,PB
Jarrah Forest,2016,PB,4253.727,PB
Jarrah Forest,2016,PB,509.323,PB
Jarrah Forest,2016,PB,189.277,PB
Swan Coastal Plain,2016,PB,28.727,PB
Jarrah Forest,2016,WF,0.499,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.399,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.249,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.099,WF
Jarrah Forest,2016,WF,1.098,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.249,WF
Jarrah Forest,2016,WF,0.498,WF
Jarrah Forest,2016,WF,0.199,WF
Jarrah Forest,2016,WF,0.199,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,PB,77.266,PB
Warren,2016,PB,1774.45,PB
Jarrah Forest,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.299,WF
Jarrah Forest,2016,WF,0.998,WF
Jarrah Forest,2016,WF,0.03,WF
Jarrah Forest,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.998,WF
Jarrah Forest,2016,WF,1.498,WF
Jarrah Forest,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.099,WF
Jarrah Forest,2016,WF,0.199,WF
Jarrah Forest,2016,WF,0.299,WF
Jarrah Forest,2016,WF,0.159,WF
Jarrah Forest,2016,WF,1.197,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.249,WF
Jarrah Forest,2016,WF,0.02,WF
Jarrah Forest,2016,WF,0.498,WF
Jarrah Forest,2016,WF,0.01,WF
Swan Coastal Plain,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.1,WF
Swan Coastal Plain,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.998,WF
Jarrah Forest,2016,WF,0.199,WF
Jarrah Forest,2016,WF,0.199,WF
Swan Coastal Plain,2016,WF,0.1,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,0.01,WF
Jarrah Forest,2016,WF,5.513,WF
